date,temperature,humidity,season,time_of_day,num_people,num_children,appliance_count,weekend,energy_kWh
2024-02-25 20:00:00,5.1,43.0,Winter,Evening,9,4,20,1,20.01
2024-02-26 00:00:00,4.9,42.7,Winter,Night,8,4,20,0,4.82
2024-02-26 04:00:00,2.1,42.9,Winter,Night,5,1,12,0,3.42
2024-02-26 08:00:00,8.3,42.2,Winter,Morning,5,4,17,0,8.63
2024-02-26 12:00:00,8.4,46.5,Winter,Afternoon,3,1,9,0,2.83
2024-02-26 16:00:00,9.9,35.8,Winter,Afternoon,8,4,20,0,5.62
2024-02-26 20:00:00,4.8,35.5,Winter,Evening,7,4,17,0,15.09
2024-02-27 00:00:00,1.9,44.8,Winter,Night,4,1,11,0,3.02
2024-02-27 04:00:00,0.2,32.0,Winter,Night,7,3,20,0,6.34
2024-02-27 08:00:00,3.0,43.9,Winter,Morning,7,2,20,0,14.0
2024-02-27 12:00:00,9.4,41.1,Winter,Afternoon,6,3,16,0,4.49
2024-02-27 16:00:00,9.8,30.0,Winter,Afternoon,6,3,16,0,4.31
2024-02-27 20:00:00,5.7,36.6,Winter,Evening,4,2,15,0,9.52
2024-02-28 00:00:00,1.9,48.8,Winter,Night,7,3,17,0,4.87
2024-02-28 04:00:00,2.9,33.3,Winter,Night,4,1,12,0,3.13
2024-02-28 08:00:00,7.5,40.3,Winter,Morning,6,4,20,0,10.65
2024-02-28 12:00:00,8.8,33.8,Winter,Afternoon,7,4,20,0,5.43
2024-02-28 16:00:00,12.3,34.3,Winter,Afternoon,8,4,20,0,4.8
2024-02-28 20:00:00,10.6,47.9,Winter,Evening,6,2,20,0,9.88
2024-02-29 00:00:00,-5.7,43.8,Winter,Night,3,2,9,0,3.52
2024-02-29 04:00:00,2.9,43.2,Winter,Night,9,4,20,0,6.08
2024-02-29 08:00:00,2.9,40.1,Winter,Morning,7,4,16,0,12.85
2024-02-29 12:00:00,11.9,30.4,Winter,Afternoon,4,0,11,0,2.73
2024-02-29 16:00:00,13.0,31.7,Winter,Afternoon,1,0,7,0,1.37
2024-02-29 20:00:00,2.4,46.7,Winter,Evening,8,4,20,0,19.82
2024-03-01 00:00:00,6.3,58.4,Spring,Night,7,2,20,0,2.66
2024-03-01 04:00:00,13.7,51.5,Spring,Night,1,0,7,0,0.49
2024-03-01 08:00:00,15.4,54.8,Spring,Morning,7,3,18,0,3.93
2024-03-01 12:00:00,13.4,58.8,Spring,Afternoon,3,1,9,0,1.15
2024-03-01 16:00:00,26.5,53.8,Spring,Afternoon,7,4,20,0,3.16
2024-03-01 20:00:00,16.9,50.6,Spring,Evening,6,4,14,0,4.12
2024-03-02 00:00:00,11.4,48.2,Spring,Night,5,4,13,1,1.46
2024-03-02 04:00:00,14.6,53.1,Spring,Night,1,0,7,1,0.63
2024-03-02 08:00:00,13.3,61.1,Spring,Morning,3,1,13,1,2.98
2024-03-02 12:00:00,18.5,58.2,Spring,Afternoon,8,4,17,1,2.42
2024-03-02 16:00:00,15.9,56.8,Spring,Afternoon,6,2,20,1,2.92
2024-03-02 20:00:00,13.2,54.7,Spring,Evening,6,1,19,1,5.16
2024-03-03 00:00:00,10.8,53.7,Spring,Night,7,4,20,1,2.55
2024-03-03 04:00:00,4.9,57.3,Spring,Night,4,0,12,1,2.02
2024-03-03 08:00:00,13.1,59.5,Spring,Morning,9,4,20,1,5.83
2024-03-03 12:00:00,16.1,59.7,Spring,Afternoon,1,0,7,1,0.79
2024-03-03 16:00:00,18.5,52.7,Spring,Afternoon,5,1,14,1,1.84
2024-03-03 20:00:00,16.7,67.2,Spring,Evening,5,0,13,1,3.12
2024-03-04 00:00:00,13.0,56.1,Spring,Night,6,4,18,0,1.55
2024-03-04 04:00:00,14.3,53.5,Spring,Night,4,3,13,0,1.03
2024-03-04 08:00:00,19.1,61.1,Spring,Morning,6,1,20,0,3.25
2024-03-04 12:00:00,22.3,42.6,Spring,Afternoon,6,4,15,0,2.06
2024-03-04 16:00:00,24.0,54.7,Spring,Afternoon,4,3,16,0,2.09
2024-03-04 20:00:00,15.4,54.5,Spring,Evening,3,0,13,0,2.31
2024-03-05 00:00:00,8.6,64.1,Spring,Night,6,1,20,0,2.31
2024-03-05 04:00:00,11.9,59.0,Spring,Night,6,1,15,0,1.45
2024-03-05 08:00:00,14.4,55.9,Spring,Morning,4,2,13,0,2.36
2024-03-05 12:00:00,24.0,55.6,Spring,Afternoon,6,4,15,0,2.16
2024-03-05 16:00:00,24.2,47.0,Spring,Afternoon,7,2,20,0,2.94
2024-03-05 20:00:00,17.3,59.2,Spring,Evening,8,3,20,0,4.94
2024-03-06 00:00:00,11.5,49.3,Spring,Night,6,2,20,0,1.82
2024-03-06 04:00:00,8.7,58.7,Spring,Night,4,2,11,0,1.19
2024-03-06 08:00:00,17.1,54.5,Spring,Morning,7,2,20,0,3.53
2024-03-06 12:00:00,15.9,45.9,Spring,Afternoon,6,3,14,0,1.74
2024-03-06 16:00:00,24.1,52.6,Spring,Afternoon,9,4,19,0,2.79
2024-03-06 20:00:00,14.5,56.6,Spring,Evening,5,2,14,0,3.45
2024-03-07 00:00:00,11.5,52.8,Spring,Night,5,3,13,0,1.22
2024-03-07 04:00:00,7.9,52.1,Spring,Night,4,2,11,0,1.32
2024-03-07 08:00:00,17.2,56.8,Spring,Morning,2,0,8,0,1.19
2024-03-07 12:00:00,17.1,56.2,Spring,Afternoon,6,2,16,0,1.83
2024-03-07 16:00:00,20.5,54.5,Spring,Afternoon,1,0,7,0,0.64
2024-03-07 20:00:00,17.3,54.4,Spring,Evening,7,2,20,0,4.5
2024-03-08 00:00:00,8.3,54.2,Spring,Night,6,1,20,0,2.41
2024-03-08 04:00:00,6.4,68.9,Spring,Night,3,0,9,0,1.08
2024-03-08 08:00:00,19.6,52.1,Spring,Morning,5,3,12,0,2.35
2024-03-08 12:00:00,17.8,49.8,Spring,Afternoon,4,1,12,0,1.31
2024-03-08 16:00:00,18.9,54.1,Spring,Afternoon,7,2,20,0,2.21
2024-03-08 20:00:00,16.5,53.7,Spring,Evening,8,3,20,0,5.41
2024-03-09 00:00:00,5.9,56.1,Spring,Night,2,1,10,1,1.42
2024-03-09 04:00:00,10.8,65.6,Spring,Night,1,0,7,1,0.75
2024-03-09 08:00:00,15.3,49.3,Spring,Morning,3,2,13,1,2.92
2024-03-09 12:00:00,17.1,54.6,Spring,Afternoon,7,3,20,1,2.55
2024-03-09 16:00:00,16.9,49.1,Spring,Afternoon,9,4,20,1,2.99
2024-03-09 20:00:00,16.8,51.7,Spring,Evening,7,2,20,1,5.28
2024-03-10 00:00:00,14.6,63.8,Spring,Night,4,0,12,1,1.04
2024-03-10 04:00:00,12.5,57.1,Spring,Night,7,2,20,1,2.25
2024-03-10 08:00:00,10.7,57.6,Spring,Morning,6,4,20,1,6.78
2024-03-10 12:00:00,17.0,49.7,Spring,Afternoon,3,1,13,1,1.46
2024-03-10 16:00:00,19.2,51.6,Spring,Afternoon,4,2,15,1,1.85
2024-03-10 20:00:00,19.7,62.7,Spring,Evening,4,1,13,1,3.06
2024-03-11 00:00:00,9.5,59.1,Spring,Night,3,2,9,0,1.01
2024-03-11 04:00:00,8.6,55.2,Spring,Night,7,2,20,0,2.12
2024-03-11 08:00:00,10.0,58.7,Spring,Morning,3,2,12,0,2.84
2024-03-11 12:00:00,18.6,55.3,Spring,Afternoon,4,0,14,0,1.3
2024-03-11 16:00:00,15.6,50.6,Spring,Afternoon,8,4,20,0,2.48
2024-03-11 20:00:00,12.0,54.1,Spring,Evening,6,1,17,0,4.45
2024-03-12 00:00:00,10.9,67.5,Spring,Night,5,3,13,0,1.31
2024-03-12 04:00:00,9.8,58.5,Spring,Night,4,2,13,0,1.45
2024-03-12 08:00:00,20.1,45.6,Spring,Morning,4,2,15,0,2.27
2024-03-12 12:00:00,23.5,55.0,Spring,Afternoon,7,2,20,0,2.75
2024-03-12 16:00:00,17.3,60.8,Spring,Afternoon,6,4,18,0,2.08
2024-03-12 20:00:00,12.2,51.3,Spring,Evening,9,4,19,0,6.79
2024-03-13 00:00:00,13.3,53.2,Spring,Night,4,1,11,0,1.04
2024-03-13 04:00:00,14.4,62.5,Spring,Night,7,3,20,0,1.62
2024-03-13 08:00:00,8.4,57.1,Spring,Morning,8,4,20,0,6.69
2024-03-13 12:00:00,21.2,52.4,Spring,Afternoon,1,0,7,0,0.77
2024-03-13 16:00:00,18.0,47.4,Spring,Afternoon,5,1,18,0,1.95
2024-03-13 20:00:00,16.9,59.8,Spring,Evening,5,3,12,0,3.41
2024-03-14 00:00:00,16.7,53.6,Spring,Night,8,4,20,0,1.57
2024-03-14 04:00:00,8.0,46.3,Spring,Night,4,2,13,0,1.52
2024-03-14 08:00:00,8.8,49.0,Spring,Morning,4,2,13,0,3.35
2024-03-14 12:00:00,21.0,50.4,Spring,Afternoon,9,4,19,0,2.47
2024-03-14 16:00:00,23.1,47.2,Spring,Afternoon,7,2,20,0,2.84
2024-03-14 20:00:00,14.1,50.7,Spring,Evening,6,2,18,0,4.49
2024-03-15 00:00:00,8.5,68.7,Spring,Night,8,3,20,0,2.31
2024-03-15 04:00:00,7.9,60.7,Spring,Night,4,3,13,0,1.47
2024-03-15 08:00:00,17.6,41.3,Spring,Morning,4,0,14,0,1.95
2024-03-15 12:00:00,17.8,52.6,Spring,Afternoon,6,1,15,0,1.64
2024-03-15 16:00:00,22.0,52.5,Spring,Afternoon,5,1,14,0,1.74
2024-03-15 20:00:00,15.1,47.6,Spring,Evening,6,4,16,0,4.34
2024-03-16 00:00:00,9.4,59.4,Spring,Night,7,2,20,1,2.58
2024-03-16 04:00:00,12.1,45.6,Spring,Night,4,0,16,1,1.76
2024-03-16 08:00:00,13.6,60.9,Spring,Morning,4,0,12,1,2.47
2024-03-16 12:00:00,17.2,61.6,Spring,Afternoon,5,4,13,1,1.99
2024-03-16 16:00:00,23.3,64.3,Spring,Afternoon,3,1,11,1,1.63
2024-03-16 20:00:00,12.0,48.0,Spring,Evening,5,2,13,1,4.63
2024-03-17 00:00:00,9.0,50.0,Spring,Night,6,2,17,1,2.32
2024-03-17 04:00:00,5.3,61.4,Spring,Night,5,4,13,1,2.29
2024-03-17 08:00:00,17.5,60.1,Spring,Morning,7,4,17,1,4.25
2024-03-17 12:00:00,18.7,57.9,Spring,Afternoon,5,0,13,1,1.74
2024-03-17 16:00:00,14.4,60.6,Spring,Afternoon,5,4,13,1,2.03
2024-03-17 20:00:00,17.6,61.1,Spring,Evening,4,2,15,1,3.62
2024-03-18 00:00:00,7.8,58.2,Spring,Night,1,0,7,0,0.65
2024-03-18 04:00:00,9.1,55.7,Spring,Night,8,4,18,0,2.29
2024-03-18 08:00:00,14.4,48.3,Spring,Morning,7,2,20,0,4.15
2024-03-18 12:00:00,25.2,50.5,Spring,Afternoon,5,0,13,0,1.98
2024-03-18 16:00:00,16.9,53.7,Spring,Afternoon,3,2,12,0,1.26
2024-03-18 20:00:00,16.7,49.7,Spring,Evening,7,2,20,0,4.73
2024-03-19 00:00:00,13.7,55.2,Spring,Night,4,2,11,0,1.02
2024-03-19 04:00:00,10.7,51.0,Spring,Night,3,1,13,0,1.21
2024-03-19 08:00:00,18.8,59.4,Spring,Morning,7,2,20,0,3.45
2024-03-19 12:00:00,18.8,56.0,Spring,Afternoon,3,1,9,0,1.06
2024-03-19 16:00:00,15.1,52.7,Spring,Afternoon,7,4,16,0,2.06
2024-03-19 20:00:00,11.8,56.9,Spring,Evening,3,2,11,0,2.94
2024-03-20 00:00:00,9.2,51.2,Spring,Night,3,0,13,0,1.33
2024-03-20 04:00:00,8.4,52.0,Spring,Night,1,0,7,0,0.73
2024-03-20 08:00:00,15.4,51.7,Spring,Morning,4,3,12,0,2.43
2024-03-20 12:00:00,20.1,52.5,Spring,Afternoon,5,3,13,0,1.62
2024-03-20 16:00:00,22.2,53.5,Spring,Afternoon,4,2,13,0,1.6
2024-03-20 20:00:00,15.9,55.5,Spring,Evening,5,0,18,0,3.4
2024-03-21 00:00:00,10.5,49.8,Spring,Night,5,0,18,0,1.67
2024-03-21 04:00:00,12.2,55.4,Spring,Night,6,4,14,0,1.45
2024-03-21 08:00:00,11.9,51.8,Spring,Morning,6,1,19,0,3.73
2024-03-21 12:00:00,19.9,36.5,Spring,Afternoon,6,1,15,0,1.83
2024-03-21 16:00:00,20.6,68.7,Spring,Afternoon,4,2,11,0,1.22
2024-03-21 20:00:00,15.4,50.9,Spring,Evening,3,0,9,0,1.76
2024-03-22 00:00:00,10.4,52.7,Spring,Night,5,0,15,0,1.55
2024-03-22 04:00:00,8.2,50.3,Spring,Night,5,1,13,0,1.52
2024-03-22 08:00:00,18.5,48.7,Spring,Morning,4,2,13,0,2.2
2024-03-22 12:00:00,26.1,50.7,Spring,Afternoon,7,4,20,0,3.24
2024-03-22 16:00:00,14.7,61.9,Spring,Afternoon,1,0,7,0,0.75
2024-03-22 20:00:00,11.4,55.1,Spring,Evening,3,1,11,0,2.81
2024-03-23 00:00:00,10.5,54.7,Spring,Night,4,1,15,1,1.85
2024-03-23 04:00:00,9.4,62.7,Spring,Night,6,3,20,1,2.68
2024-03-23 08:00:00,20.7,50.7,Spring,Morning,7,4,20,1,5.32
2024-03-23 12:00:00,19.4,53.8,Spring,Afternoon,9,4,20,1,2.72
2024-03-23 16:00:00,24.2,47.6,Spring,Afternoon,6,1,14,1,2.49
2024-03-23 20:00:00,8.9,65.3,Spring,Evening,6,4,14,1,6.26
2024-03-24 00:00:00,13.6,60.7,Spring,Night,5,1,13,1,1.37
2024-03-24 04:00:00,9.2,56.0,Spring,Night,7,2,20,1,2.85
2024-03-24 08:00:00,12.8,53.7,Spring,Morning,4,0,13,1,2.83
2024-03-24 12:00:00,17.5,54.1,Spring,Afternoon,8,4,20,1,2.75
2024-03-24 16:00:00,16.7,53.8,Spring,Afternoon,6,4,18,1,2.32
2024-03-24 20:00:00,16.3,46.9,Spring,Evening,7,3,17,1,5.31
2024-03-25 00:00:00,10.3,61.8,Spring,Night,5,4,17,0,1.88
2024-03-25 04:00:00,10.7,55.2,Spring,Night,6,1,19,0,2.02
2024-03-25 08:00:00,17.7,63.7,Spring,Morning,6,3,16,0,3.08
2024-03-25 12:00:00,22.8,54.8,Spring,Afternoon,2,0,9,0,1.0
2024-03-25 16:00:00,17.4,41.7,Spring,Afternoon,6,4,18,0,2.18
2024-03-25 20:00:00,16.4,48.2,Spring,Evening,3,2,12,0,2.43
2024-03-26 00:00:00,12.0,45.2,Spring,Night,3,1,9,0,0.86
2024-03-26 04:00:00,13.0,49.1,Spring,Night,9,4,19,0,1.7
2024-03-26 08:00:00,16.2,46.5,Spring,Morning,5,2,18,0,3.08
2024-03-26 12:00:00,23.7,53.6,Spring,Afternoon,4,1,14,0,1.71
2024-03-26 16:00:00,16.8,52.9,Spring,Afternoon,7,3,17,0,1.88
2024-03-26 20:00:00,10.4,60.1,Spring,Evening,4,2,15,0,4.16
2024-03-27 00:00:00,8.8,56.7,Spring,Night,5,4,13,0,1.55
2024-03-27 04:00:00,13.0,54.4,Spring,Night,5,1,18,0,1.51
2024-03-27 08:00:00,15.1,65.0,Spring,Morning,6,2,20,0,4.21
2024-03-27 12:00:00,17.3,55.4,Spring,Afternoon,3,2,12,0,1.3
2024-03-27 16:00:00,16.0,54.3,Spring,Afternoon,4,1,12,0,1.45
2024-03-27 20:00:00,15.7,50.5,Spring,Evening,4,1,16,0,3.26
2024-03-28 00:00:00,11.9,50.1,Spring,Night,7,2,20,0,1.92
2024-03-28 04:00:00,12.4,59.6,Spring,Night,5,0,13,0,1.3
2024-03-28 08:00:00,14.2,58.8,Spring,Morning,8,4,20,0,4.27
2024-03-28 12:00:00,19.0,61.7,Spring,Afternoon,6,4,16,0,1.76
2024-03-28 16:00:00,20.3,55.8,Spring,Afternoon,6,1,15,0,1.69
2024-03-28 20:00:00,15.6,52.9,Spring,Evening,5,2,13,0,2.84
2024-03-29 00:00:00,7.3,59.9,Spring,Night,7,3,17,0,2.12
2024-03-29 04:00:00,10.5,55.9,Spring,Night,5,0,13,0,1.29
2024-03-29 08:00:00,13.7,59.7,Spring,Morning,3,1,11,0,2.08
2024-03-29 12:00:00,22.6,59.4,Spring,Afternoon,6,2,18,0,2.34
2024-03-29 16:00:00,20.1,52.6,Spring,Afternoon,6,2,20,0,2.01
2024-03-29 20:00:00,17.5,63.0,Spring,Evening,7,4,16,0,4.45
2024-03-30 00:00:00,10.4,62.3,Spring,Night,8,4,20,1,2.44
2024-03-30 04:00:00,9.3,56.8,Spring,Night,4,1,15,1,1.87
2024-03-30 08:00:00,19.5,57.0,Spring,Morning,1,0,7,1,1.1
2024-03-30 12:00:00,20.7,54.8,Spring,Afternoon,7,3,17,1,2.44
2024-03-30 16:00:00,17.9,54.3,Spring,Afternoon,4,0,11,1,1.48
2024-03-30 20:00:00,17.7,63.8,Spring,Evening,7,2,20,1,5.37
2024-03-31 00:00:00,7.7,59.8,Spring,Night,6,2,20,1,2.78
2024-03-31 04:00:00,11.3,51.9,Spring,Night,5,1,18,1,1.94
2024-03-31 08:00:00,20.5,48.2,Spring,Morning,3,1,10,1,2.0
2024-03-31 12:00:00,14.6,50.2,Spring,Afternoon,4,3,16,1,2.18
2024-03-31 16:00:00,19.1,56.2,Spring,Afternoon,4,3,13,1,1.72
2024-03-31 20:00:00,16.2,52.9,Spring,Evening,8,3,18,1,5.66
2024-04-01 00:00:00,14.1,56.9,Spring,Night,9,4,20,0,1.7
2024-04-01 04:00:00,5.4,62.5,Spring,Night,5,0,15,0,2.02
2024-04-01 08:00:00,10.4,66.5,Spring,Morning,3,1,11,0,2.4
2024-04-01 12:00:00,24.2,50.6,Spring,Afternoon,2,0,10,0,1.29
2024-04-01 16:00:00,16.7,47.4,Spring,Afternoon,3,1,13,0,1.33
2024-04-01 20:00:00,12.7,64.6,Spring,Evening,8,4,20,0,6.42
2024-04-02 00:00:00,13.8,48.1,Spring,Night,6,1,20,0,1.6
2024-04-02 04:00:00,10.1,49.0,Spring,Night,4,0,13,0,1.29
2024-04-02 08:00:00,15.2,63.8,Spring,Morning,3,1,9,0,1.64
2024-04-02 12:00:00,18.8,59.2,Spring,Afternoon,8,3,20,0,2.19
2024-04-02 16:00:00,15.2,57.4,Spring,Afternoon,6,4,16,0,1.95
2024-04-02 20:00:00,17.0,54.1,Spring,Evening,3,2,13,0,2.48
2024-04-03 00:00:00,10.2,55.2,Spring,Night,6,4,15,0,1.69
2024-04-03 04:00:00,9.9,53.3,Spring,Night,3,2,9,0,0.92
2024-04-03 08:00:00,14.7,53.7,Spring,Morning,6,1,20,0,3.32
2024-04-03 12:00:00,17.4,54.0,Spring,Afternoon,7,2,20,0,2.23
2024-04-03 16:00:00,21.9,46.1,Spring,Afternoon,6,4,18,0,1.97
2024-04-03 20:00:00,14.6,51.0,Spring,Evening,5,3,12,0,3.14
2024-04-04 00:00:00,10.7,45.7,Spring,Night,7,4,20,0,2.07
2024-04-04 04:00:00,12.7,56.1,Spring,Night,4,1,14,0,1.27
2024-04-04 08:00:00,15.6,55.2,Spring,Morning,6,1,16,0,2.87
2024-04-04 12:00:00,25.0,60.9,Spring,Afternoon,3,2,13,0,1.79
2024-04-04 16:00:00,12.8,57.5,Spring,Afternoon,9,4,20,0,3.26
2024-04-04 20:00:00,15.9,51.9,Spring,Evening,7,4,20,0,5.55
2024-04-05 00:00:00,7.4,56.3,Spring,Night,6,2,16,0,1.9
2024-04-05 04:00:00,8.0,59.5,Spring,Night,1,0,7,0,0.74
2024-04-05 08:00:00,13.6,56.5,Spring,Morning,2,1,9,0,1.5
2024-04-05 12:00:00,18.2,56.9,Spring,Afternoon,5,0,18,0,1.8
2024-04-05 16:00:00,20.9,55.1,Spring,Afternoon,7,2,20,0,2.24
2024-04-05 20:00:00,10.4,55.1,Spring,Evening,6,1,19,0,5.15
2024-04-06 00:00:00,8.0,54.4,Spring,Night,6,4,18,1,2.38
2024-04-06 04:00:00,9.9,53.6,Spring,Night,5,0,18,1,2.24
2024-04-06 08:00:00,12.4,51.2,Spring,Morning,7,3,19,1,5.52
2024-04-06 12:00:00,17.4,48.9,Spring,Afternoon,8,4,20,1,2.56
2024-04-06 16:00:00,13.5,64.7,Spring,Afternoon,5,0,17,1,2.54
2024-04-06 20:00:00,13.0,56.2,Spring,Evening,7,2,20,1,6.74
2024-04-07 00:00:00,6.1,56.9,Spring,Night,6,2,17,1,2.94
2024-04-07 04:00:00,6.3,55.1,Spring,Night,4,2,13,1,1.8
2024-04-07 08:00:00,14.2,57.4,Spring,Morning,4,2,11,1,2.58
2024-04-07 12:00:00,18.5,60.0,Spring,Afternoon,5,1,14,1,1.74
2024-04-07 16:00:00,15.2,58.6,Spring,Afternoon,4,2,12,1,1.73
2024-04-07 20:00:00,8.7,61.5,Spring,Evening,3,0,13,1,3.79
2024-04-08 00:00:00,10.5,53.4,Spring,Night,4,3,12,0,1.28
2024-04-08 04:00:00,13.6,55.4,Spring,Night,4,2,15,0,1.29
2024-04-08 08:00:00,13.8,52.5,Spring,Morning,4,3,12,0,2.74
2024-04-08 12:00:00,17.8,54.7,Spring,Afternoon,6,2,20,0,2.03
2024-04-08 16:00:00,18.8,60.2,Spring,Afternoon,6,4,16,0,1.75
2024-04-08 20:00:00,19.7,55.8,Spring,Evening,9,4,20,0,5.6
2024-04-09 00:00:00,5.0,66.1,Spring,Night,8,4,20,0,3.09
2024-04-09 04:00:00,8.5,55.5,Spring,Night,7,4,16,0,1.81
2024-04-09 08:00:00,9.8,52.5,Spring,Morning,1,0,7,0,1.29
2024-04-09 12:00:00,21.1,55.7,Spring,Afternoon,3,1,13,0,1.37
2024-04-09 16:00:00,18.0,54.7,Spring,Afternoon,4,1,15,0,1.51
2024-04-09 20:00:00,15.6,56.4,Spring,Evening,9,4,20,0,6.1
2024-04-10 00:00:00,12.2,56.7,Spring,Night,5,2,14,0,1.22
2024-04-10 04:00:00,13.1,53.2,Spring,Night,5,1,18,0,1.49
2024-04-10 08:00:00,16.6,55.5,Spring,Morning,8,4,17,0,3.88
2024-04-10 12:00:00,20.6,58.2,Spring,Afternoon,3,2,13,0,1.4
2024-04-10 16:00:00,17.2,59.7,Spring,Afternoon,3,0,9,0,0.98
2024-04-10 20:00:00,18.6,51.5,Spring,Evening,5,0,18,0,3.22
2024-04-11 00:00:00,9.7,57.7,Spring,Night,7,2,20,0,2.1
2024-04-11 04:00:00,8.9,64.2,Spring,Night,6,1,15,0,1.79
2024-04-11 08:00:00,15.8,52.4,Spring,Morning,1,0,7,0,0.94
2024-04-11 12:00:00,19.3,50.5,Spring,Afternoon,5,0,17,0,1.86
2024-04-11 16:00:00,17.5,58.2,Spring,Afternoon,7,3,17,0,2.01
2024-04-11 20:00:00,14.5,58.3,Spring,Evening,1,0,7,0,1.24
2024-04-12 00:00:00,15.5,50.7,Spring,Night,3,0,9,0,0.7
2024-04-12 04:00:00,6.3,50.6,Spring,Night,6,1,19,0,2.27
2024-04-12 08:00:00,19.5,54.7,Spring,Morning,8,3,18,0,4.04
2024-04-12 12:00:00,17.9,52.0,Spring,Afternoon,1,0,7,0,0.7
2024-04-12 16:00:00,13.3,47.1,Spring,Afternoon,9,4,19,0,2.67
2024-04-12 20:00:00,10.9,52.8,Spring,Evening,6,1,16,0,4.61
2024-04-13 00:00:00,6.5,60.6,Spring,Night,9,4,20,1,3.26
2024-04-13 04:00:00,9.0,56.0,Spring,Night,4,3,12,1,1.54
2024-04-13 08:00:00,14.7,62.9,Spring,Morning,7,4,16,1,4.69
2024-04-13 12:00:00,11.4,45.6,Spring,Afternoon,5,0,13,1,2.67
2024-04-13 16:00:00,19.4,60.4,Spring,Afternoon,5,0,15,1,2.17
2024-04-13 20:00:00,11.8,54.2,Spring,Evening,4,0,13,1,3.86
2024-04-14 00:00:00,15.7,52.4,Spring,Night,7,4,16,1,1.64
2024-04-14 04:00:00,8.4,49.2,Spring,Night,2,0,9,1,1.08
2024-04-14 08:00:00,17.8,56.5,Spring,Morning,2,1,10,1,1.8
2024-04-14 12:00:00,24.2,43.1,Spring,Afternoon,4,0,15,1,2.07
2024-04-14 16:00:00,24.2,56.3,Spring,Afternoon,6,4,20,1,3.36
2024-04-14 20:00:00,13.3,47.9,Spring,Evening,4,3,16,1,5.35
2024-04-15 00:00:00,9.4,49.9,Spring,Night,5,0,13,0,1.48
2024-04-15 04:00:00,8.7,50.9,Spring,Night,6,2,17,0,2.11
2024-04-15 08:00:00,16.9,50.8,Spring,Morning,7,4,20,0,3.88
2024-04-15 12:00:00,18.9,58.5,Spring,Afternoon,3,2,12,0,1.33
2024-04-15 16:00:00,19.0,61.3,Spring,Afternoon,6,4,14,0,1.64
2024-04-15 20:00:00,15.8,51.7,Spring,Evening,7,3,17,0,4.81
2024-04-16 00:00:00,9.1,56.5,Spring,Night,1,0,7,0,0.7
2024-04-16 04:00:00,6.8,59.9,Spring,Night,5,0,15,0,2.03
2024-04-16 08:00:00,14.5,53.5,Spring,Morning,6,1,20,0,3.66
2024-04-16 12:00:00,18.6,56.2,Spring,Afternoon,6,2,18,0,2.03
2024-04-16 16:00:00,21.3,53.1,Spring,Afternoon,8,4,20,0,2.72
2024-04-16 20:00:00,17.0,53.1,Spring,Evening,4,0,16,0,2.76
2024-04-17 00:00:00,6.7,50.4,Spring,Night,5,2,14,0,1.86
2024-04-17 04:00:00,8.4,57.7,Spring,Night,3,2,12,0,1.29
2024-04-17 08:00:00,12.1,60.7,Spring,Morning,6,4,20,0,4.89
2024-04-17 12:00:00,24.8,48.2,Spring,Afternoon,7,2,20,0,3.04
2024-04-17 16:00:00,19.3,43.9,Spring,Afternoon,7,4,17,0,2.02
2024-04-17 20:00:00,15.0,53.4,Spring,Evening,4,0,12,0,2.53
2024-04-18 00:00:00,11.9,63.5,Spring,Night,3,0,10,0,0.9
2024-04-18 04:00:00,8.7,63.0,Spring,Night,8,4,20,0,2.28
2024-04-18 08:00:00,19.7,50.7,Spring,Morning,8,4,20,0,4.69
2024-04-18 12:00:00,20.0,55.8,Spring,Afternoon,4,0,14,0,1.55
2024-04-18 16:00:00,18.5,57.0,Spring,Afternoon,7,4,20,0,2.11
2024-04-18 20:00:00,11.7,63.4,Spring,Evening,3,2,11,0,3.2
2024-04-19 00:00:00,7.4,49.5,Spring,Night,2,0,10,0,1.15
2024-04-19 04:00:00,8.8,51.5,Spring,Night,5,1,14,0,1.74
2024-04-19 08:00:00,12.9,45.6,Spring,Morning,6,2,17,0,3.6
2024-04-19 12:00:00,15.6,51.4,Spring,Afternoon,2,0,9,0,0.93
2024-04-19 16:00:00,18.0,59.4,Spring,Afternoon,2,1,10,0,0.92
2024-04-19 20:00:00,14.4,52.4,Spring,Evening,6,4,18,0,5.02
2024-04-20 00:00:00,10.5,49.8,Spring,Night,8,4,20,1,2.51
2024-04-20 04:00:00,9.4,57.8,Spring,Night,3,2,11,1,1.41
2024-04-20 08:00:00,12.0,57.2,Spring,Morning,8,3,19,1,5.62
2024-04-20 12:00:00,17.1,49.3,Spring,Afternoon,8,3,20,1,2.68
2024-04-20 16:00:00,23.1,50.1,Spring,Afternoon,6,1,16,1,2.85
2024-04-20 20:00:00,11.2,56.9,Spring,Evening,7,2,20,1,6.05
2024-04-21 00:00:00,11.2,59.9,Spring,Night,8,3,20,1,2.51
2024-04-21 04:00:00,10.7,53.0,Spring,Night,3,0,9,1,1.01
2024-04-21 08:00:00,14.6,51.1,Spring,Morning,3,1,11,1,2.15
2024-04-21 12:00:00,24.3,61.8,Spring,Afternoon,6,3,16,1,3.01
2024-04-21 16:00:00,21.3,51.7,Spring,Afternoon,7,4,20,1,2.95
2024-04-21 20:00:00,20.5,54.6,Spring,Evening,5,3,13,1,4.64
